,G 1  D Comdty/PX LAST,JB1  D Comdty/PX LAST,RX1  D Comdty/PX LAST,TY1  D Comdty/PX LAST,GDBR10 Index/PX LAST,GJGB10 Index/PX LAST,GUKG10 Index/PX LAST,USGG10Y Index/PX LAST,GX1  D Index/PX LAST,NK1  D Index/PX LAST,SP1  D Index/PX LAST,Z 1  D Index/PX LAST,DAX Index/DV014,NKY Index/DV014,SPX Index/DV014,UKX Index/DV014,G 1  N Comdty/PX LAST,JB1  N Comdty/PX LAST,RX1  N Comdty/PX LAST,TY1  N Comdty/PX LAST,DAX Index/PX LAST,NKY Index/PX LAST,SPX Index/PX LAST,UKX Index/PX LAST
2011-03-22,92.99,135.3,114.03,109.25,3.257,1.255,3.6,3.3263,6587.1,9090.0,1226.0,5213.0,2.9391,1.8114,1.8656,3.3412,119.14,139.4,122.02,121.203125,6780.97,9608.32,1293.77,5762.71
2011-03-23,93.45,135.63,114.31,109.171875,3.236,1.225,3.554,3.3501,6601.6,8940.0,1229.8,5226.0,2.9289,1.8419,1.8604,3.3254,119.6,139.73,122.3,119.96875,6804.45,9449.47,1297.54,5795.88
2011-03-24,93.17,135.82,114.21,108.703125,3.245,1.214,3.58,3.4037,6738.6,8910.0,1242.9,5327.0,2.8744,1.8447,1.8465,3.2773,119.32,139.92,122.2,119.5,6933.58,9435.01,1309.66,5880.87
2011-03-25,93.08,135.7,114.04,108.390625,3.28,1.225,3.611,3.4388,6761.1,9010.0,1247.7,5347.0,2.8691,1.8251,1.8407,3.2663,119.23,139.8,122.03,119.1875,6946.36,9536.13,1313.8,5900.76
2011-03-28,93.01,135.54,113.7,108.28125,3.291,1.246,3.599,3.4313,6740.1,8970.0,1239.9,5341.0,2.8723,1.8362,1.8458,3.2642,119.16,139.64,121.69,119.078125,6938.63,9478.53,1310.19,5904.49
2011-03-29,93.17,135.68,113.51,107.96875,3.332,1.235,3.629,3.4872,6738.6,9040.0,1254.2,5367.0,2.874,1.9884,1.838,3.249,119.32,139.78,121.5,118.765625,6934.44,9459.08,1319.44,5932.17
2011-03-30,92.78,135.47,113.44,108.328125,3.339,1.25,3.668,3.4349,6851.1,9270.0,1261.6,5385.0,2.824,1.9373,1.8274,3.2779,117.31,139.57,121.43,119.125,7057.15,9708.79,1328.26,5948.3
2011-03-31,92.64,135.45,113.29,108.234375,3.354,1.26,3.689,3.4703,6858.1,9320.0,1258.7,5366.5,2.8304,1.9281,1.8288,3.2999,117.17,139.55,121.28,119.03125,7041.31,9755.1,1325.83,5908.76
2011-04-01,92.29,135.09,113.01,108.171875,3.372,1.285,3.719,3.4422,6978.1,9260.0,1265.4,5454.5,2.7758,1.9374,1.8207,3.1396,116.82,139.19,121.0,118.96875,7179.81,9708.39,1332.41,6009.92
2011-04-04,92.4,135.13,113.18,108.421875,3.369,1.301,3.722,3.4179,6979.1,9270.0,1266.9,5459.5,2.7775,1.927,1.8307,3.1359,116.93,139.23,121.17,119.21875,7175.33,9718.89,1332.87,6016.98
2011-04-05,92.05,135.17,112.94,107.96875,3.392,1.28,3.767,3.4795,6978.1,9190.0,1264.4,5451.0,2.7775,1.9477,1.8313,3.1411,116.58,139.27,120.93,118.765625,7175.31,9615.55,1332.63,6007.06
2011-04-06,92.07,134.88,112.63,107.578125,3.431,1.301,3.763,3.5452,7016.1,9170.0,1266.6,5484.0,2.7622,1.9541,1.8288,3.1267,116.6,138.98,120.62,118.375,7215.11,9584.37,1335.54,6041.13
2011-04-07,92.1,134.62,112.72,107.671875,3.422,1.316,3.752,3.5451,6980.1,9150.0,1266.2,5459.0,2.7762,1.9527,1.8319,3.1442,116.63,138.72,120.71,118.46875,7178.78,9590.93,1333.51,6007.37
2011-04-08,91.57,134.52,112.05,107.578125,3.481,1.325,3.808,3.5772,7002.6,9330.0,1261.5,5480.5,2.7615,1.9173,1.8394,3.1191,116.1,138.62,120.04,118.375,7217.02,9768.08,1328.17,6055.75
2011-04-11,91.45,134.57,111.91,107.65625,3.491,1.329,3.809,3.5847,7006.1,9280.0,1257.3,5493.0,2.769,1.9269,1.8449,3.1203,115.98,138.67,119.9,118.453125,7204.86,9719.7,1324.46,6053.44
2011-04-12,92.51,134.52,112.47,108.296875,3.441,1.338,3.699,3.4904,6907.6,9120.0,1246.0,5406.0,2.8144,1.96,1.8612,3.1669,117.04,138.62,120.46,119.09375,7102.91,9555.26,1314.16,5964.47
2011-04-13,92.42,134.65,112.48,108.59375,3.435,1.324,3.708,3.4585,6981.1,9200.0,1246.4,5449.5,2.7849,1.9426,1.8633,3.1511,116.95,138.75,120.47,119.390625,7177.97,9641.18,1314.41,6010.44
2011-04-14,92.59,134.98,112.7,108.40625,3.428,1.298,3.689,3.4979,6948.1,9210.0,1247.9,5411.5,3.0723,1.94,1.864,3.1758,117.12,139.08,120.69,119.203125,7146.56,9653.92,1314.52,5963.8
2011-04-15,93.39,135.0,113.21,109.015625,3.378,1.291,3.6,3.4079,6971.6,9120.0,1256.4,5435.0,3.0587,1.9526,1.8567,3.1587,117.92,139.1,121.2,119.8125,7178.29,9591.52,1319.68,5996.01
2011-04-18,93.85,135.26,114.46,109.390625,3.248,1.26,3.556,3.3743,6826.1,9120.0,1238.8,5325.0,3.1246,1.9597,1.8776,3.2265,118.38,139.36,122.45,120.1875,7026.85,9556.65,1305.14,5870.08
2011-04-19,93.79,135.44,114.18,109.453125,3.275,1.245,3.552,3.3631,6828.6,9000.0,1246.3,5335.0,3.1191,1.9837,1.8674,3.2118,118.32,139.54,122.17,120.25,7039.31,9441.03,1312.62,5896.87
2011-04-20,93.68,135.44,113.95,109.109375,3.305,1.235,3.576,3.4077,7037.1,9170.0,1266.0,5464.5,3.0288,1.9495,1.8426,3.1715,118.21,139.54,121.94,119.90625,7249.19,9606.82,1330.36,6022.26
2011-04-21,94.12,135.48,114.32,109.1875,3.26,1.235,3.527,3.3963,7092.6,9240.0,1268.7,5462.5,3.0495,1.9336,1.8332,3.1735,118.65,139.58,122.31,119.984375,7295.49,9685.77,1337.38,6018.3
2011-04-26,94.54,135.7,114.52,109.875,3.248,1.224,3.485,3.307,7151.6,9110.0,1278.6,5513.5,3.0244,1.9593,1.8198,3.1468,119.07,139.8,122.51,120.671875,7356.51,9558.69,1347.24,6069.36
2011-04-27,93.84,135.84,114.0,109.625,3.292,1.22,3.57,3.3552,7197.6,9270.0,1288.7,5521.0,3.0046,1.9324,1.8103,3.1584,118.37,139.94,121.99,120.421875,7404.95,9691.84,1355.66,6068.16
2011-04-28,94.63,135.95,114.68,110.15625,3.262,1.21,3.483,3.3106,7274.1,9430.0,1292.6,5515.0,2.9763,1.9014,1.8039,3.1575,119.16,140.05,122.67,120.953125,7475.22,9849.74,1360.48,6069.9
2011-04-29,94.63,135.95,114.93,110.34375,3.239,1.21,3.43,3.2863,7309.1,9430.0,1297.4,5515.0,2.9608,1.9014,1.7993,3.1575,119.16,140.05,122.92,121.140625,7514.46,9849.74,1363.61,6069.9
2011-05-02,94.63,136.0,114.83,110.4375,3.246,1.21,3.452,3.2788,7334.6,9590.0,1295.4,5515.0,2.9731,1.8721,1.8024,3.1575,119.16,140.1,122.82,121.234375,7527.64,10004.2,1361.22,6069.9
2011-05-03,95.28,136.0,114.65,110.640625,3.279,1.209,3.421,3.2473,7299.6,9590.0,1289.8,5525.5,2.9837,1.8721,1.8082,3.1349,119.81,140.1,122.64,121.4375,7500.7,10004.2,1356.62,6082.88
2011-05-04,95.64,136.0,114.49,110.84375,3.296,1.209,3.379,3.2159,7173.6,9590.0,1280.7,5439.0,3.0936,1.8721,1.8251,3.2102,120.17,140.1,122.48,121.640625,7373.93,10004.2,1347.32,5984.07
2011-05-05,95.64,136.0,115.08,111.265625,3.215,1.209,3.386,3.1499,7166.1,9590.0,1272.7,5372.0,3.1345,1.8721,1.8465,3.2426,120.17,140.1,123.07,122.0625,7376.96,10004.2,1335.1,5919.98
2011-05-06,95.78,136.65,115.45,111.484375,3.17,1.146,3.383,3.1459,7284.1,9410.0,1272.3,5433.5,3.1197,1.8996,1.8409,3.2118,120.31,140.75,123.44,122.28125,7492.25,9859.2,1340.2,5976.77
2011-05-09,96.15,136.48,116.29,111.671875,3.103,1.15,3.364,3.1604,7206.1,9370.0,1280.4,5396.5,3.2397,1.9122,1.8327,3.2302,120.68,140.58,124.28,122.46875,7410.52,9794.38,1346.29,5942.69
2011-05-10,95.93,136.56,116.02,111.296875,3.122,1.141,3.379,3.2135,7286.6,9380.0,1291.5,5472.5,3.2002,1.9074,1.8181,3.1893,120.46,140.66,124.01,122.09375,7501.52,9818.76,1357.16,6018.89
2011-05-11,95.4,136.6,115.94,111.625,3.128,1.132,3.437,3.1593,7293.1,9420.0,1276.4,5439.5,3.2029,1.8986,1.8471,3.2664,119.93,140.7,123.93,122.421875,7495.05,9864.26,1342.08,5976.0
2011-05-12,96.02,136.63,116.31,111.375,3.109,1.125,3.377,3.2225,7232.1,9260.0,1285.2,5408.0,3.2454,1.9275,1.8387,3.2835,120.55,140.73,124.3,122.171875,7443.95,9716.65,1348.65,5944.96
2011-05-13,96.07,136.72,116.43,111.703125,3.077,1.126,3.365,3.1709,7190.1,9230.0,1271.7,5387.0,3.3291,1.941,1.8547,3.294,120.6,140.82,124.42,122.5,7403.31,9648.77,1337.77,5925.87
2011-05-16,96.0,136.6,116.14,111.953125,3.116,1.14,3.383,3.147,7169.1,9120.0,1263.3,5386.5,3.3381,1.9594,1.867,3.2955,120.53,140.7,124.13,122.75,7387.54,9558.3,1329.47,5923.69
2011-05-17,96.18,136.5,116.43,112.140625,3.093,1.16,3.365,3.1158,7060.1,9140.0,1263.1,5335.5,3.3985,1.9576,1.8707,3.3308,120.71,140.6,124.42,122.9375,7256.65,9567.02,1328.98,5861.0
2011-05-18,96.14,136.54,116.32,111.734375,3.12,1.16,3.386,3.1801,7092.6,9230.0,1276.3,5395.5,3.3767,1.9384,1.8567,3.302,120.67,140.64,124.31,122.53125,7303.53,9662.08,1340.68,5923.49
2011-05-19,95.95,136.47,116.14,111.8125,3.114,1.155,3.391,3.1709,7133.1,9190.0,1279.4,5431.0,3.3516,1.9467,1.8539,3.284,120.48,140.57,124.13,122.609375,7358.23,9620.82,1343.6,5955.99
2011-05-20,96.32,136.72,116.77,112.015625,3.057,1.13,3.345,3.1451,7051.1,9180.0,1265.5,5411.5,3.3938,1.9495,1.8684,3.2881,120.85,140.82,124.76,122.8125,7266.82,9607.08,1333.27,5948.49
2011-05-23,96.72,136.69,117.19,112.203125,3.014,1.135,3.304,3.1286,6918.6,9020.0,1252.9,5310.5,3.463,1.9796,1.8911,3.3516,121.25,140.79,125.18,123.0,7121.52,9460.63,1317.37,5835.89
2011-05-24,96.39,136.72,116.74,112.28125,3.069,1.135,3.34,3.1139,6929.6,9040.0,1251.3,5317.5,3.4489,1.9762,1.8928,3.3387,120.92,140.82,124.73,123.078125,7150.66,9477.17,1316.28,5858.41
2011-05-25,96.59,136.79,117.02,112.34375,3.048,1.125,3.325,3.1304,6960.1,8970.0,1254.3,5339.5,3.4391,1.9876,1.8876,3.3264,121.12,140.89,125.01,123.140625,7170.94,9422.88,1320.47,5870.14
2011-05-26,96.76,136.5,117.52,112.953125,2.997,1.15,3.315,3.0572,6898.1,9110.0,1264.2,5355.5,3.4935,1.9586,1.8814,3.3203,121.29,140.6,125.51,123.75,7114.09,9562.05,1325.69,5880.99
2011-05-27,96.91,136.78,117.65,113.0625,2.985,1.13,3.294,3.0735,6948.6,9090.0,1267.6,5409.5,3.4811,1.9669,1.8761,3.2879,121.44,140.88,125.64,123.859375,7163.47,9521.94,1331.1,5938.87
2011-05-30,96.91,136.81,117.7,113.0625,2.976,1.13,3.273,3.0735,6946.6,9080.0,1267.6,5409.5,3.4826,1.9704,1.8761,3.2879,121.44,140.91,125.69,123.859375,7160.3,9504.97,1331.1,5938.87
2011-05-31,96.82,136.53,117.36,113.234375,3.02,1.165,3.292,3.0607,7075.6,9250.0,1281.6,5447.5,3.4189,1.932,1.8566,3.2599,121.35,140.63,125.35,124.03125,7293.69,9693.73,1345.2,5989.99
2011-06-01,97.28,136.44,117.68,113.9375,2.987,1.155,3.251,2.9408,7006.1,9270.0,1249.8,5424.5,3.4551,1.9269,1.9009,3.3145,121.81,140.54,125.67,124.734375,7217.43,9719.61,1314.55,5928.61
2011-06-02,97.4,136.95,117.73,113.59375,2.99,1.115,3.246,3.0297,6867.6,9110.0,1250.1,5336.5,3.525,1.9601,1.9026,3.3602,121.93,141.05,125.72,124.390625,7074.12,9555.04,1312.94,5847.92
2011-06-03,97.21,136.96,117.23,113.9375,3.058,1.14,3.286,2.9859,6882.6,9080.0,1234.0,5332.0,3.5077,1.973,1.9229,3.3561,121.74,141.06,125.22,124.734375,7109.03,9492.21,1300.16,5855.01
2011-06-06,97.29,136.84,117.45,113.953125,3.025,1.155,3.27,2.995,6873.1,8960.0,1222.7,5345.5,3.5159,1.9966,1.9445,3.3515,121.82,140.94,125.44,124.75,7084.57,9380.35,1286.17,5863.16
2011-06-07,96.78,136.65,116.88,113.859375,3.094,1.165,3.334,2.9949,6889.6,9010.0,1222.5,5352.0,3.5066,1.9833,1.9459,3.3506,121.31,140.75,124.87,124.65625,7103.25,9442.95,1284.94,5864.65
2011-06-08,97.2,136.65,117.31,114.296875,3.054,1.16,3.288,2.9387,6836.6,9020.0,1214.7,5291.0,3.528,1.982,1.9577,3.3836,121.73,140.75,125.3,125.09375,7060.23,9449.46,1279.56,5808.89
2011-06-09,97.41,136.96,117.61,113.859375,3.03,1.135,3.272,2.9967,6936.1,9050.0,1225.1,5335.5,3.479,1.9783,1.9431,3.3562,121.94,141.06,125.18,124.65625,7159.66,9467.15,1289.0,5856.34
2011-06-10,97.98,137.05,118.31,114.125,2.961,1.14,3.224,2.9693,6853.6,9070.0,1206.9,5255.0,3.5232,1.9684,1.971,3.4089,122.51,140.9,125.88,124.921875,7069.9,9514.44,1270.98,5765.8
2011-06-13,97.73,137.1,118.37,113.96875,2.958,1.145,3.253,2.9838,6872.1,9020.0,1209.3,5260.5,3.5156,1.9822,1.9727,3.4044,122.26,140.95,125.94,124.765625,7085.14,9448.21,1271.83,5773.46
2011-06-14,97.35,136.93,117.84,113.1875,3.014,1.155,3.294,3.0972,6980.6,9100.0,1227.6,5291.0,3.4572,1.9616,1.9487,3.387,121.88,140.78,125.41,123.984375,7204.79,9547.79,1287.87,5803.13
2011-06-15,97.76,136.75,118.38,114.3125,2.953,1.165,3.236,2.9692,6899.6,9150.0,1203.1,5231.0,3.5008,1.9561,1.986,3.423,122.29,140.6,125.95,125.109375,7115.08,9574.32,1265.42,5742.55
2011-06-16,98.48,137.22,118.91,114.78125,2.916,1.12,3.18,2.9274,6886.6,8980.0,1206.7,5184.0,3.5032,1.99,1.9875,3.4493,123.01,141.07,126.48,125.578125,7110.2,9411.28,1267.64,5698.81
2011-06-17,98.3,137.32,118.5,114.578125,2.959,1.12,3.198,2.9445,6983.3,8910.0,1209.2,5156.5,3.4769,2.0028,1.9815,3.4395,122.83,141.17,126.07,125.375,7164.05,9351.4,1271.5,5714.94
2011-06-20,98.25,137.37,118.58,114.515625,2.965,1.125,3.223,2.958,6961.3,8920.0,1217.0,5135.0,3.3931,2.0021,1.9696,3.4522,122.78,141.22,126.15,125.3125,7150.21,9354.32,1278.36,5693.39
2011-06-21,98.09,137.3,118.32,114.453125,2.979,1.13,3.222,2.9835,7086.8,9020.0,1231.1,5210.0,3.33,1.9798,1.9446,3.4032,122.62,141.15,125.89,125.25,7285.51,9459.66,1295.52,5775.31
2011-06-22,98.5,137.28,118.64,114.46875,2.942,1.12,3.194,2.9825,7093.3,9180.0,1223.0,5215.0,3.3334,1.9449,1.9581,3.4029,123.03,141.13,126.21,123.65625,7278.19,9629.43,1287.14,5772.99
2011-06-23,99.05,137.4,119.62,115.15625,2.866,1.115,3.153,2.9116,6952.8,9170.0,1220.2,5111.0,3.3934,1.9516,1.9636,3.4621,123.58,141.25,127.19,124.34375,7149.44,9596.74,1283.5,5674.38
2011-06-24,99.2,137.46,119.88,115.546875,2.834,1.11,3.132,2.8636,6933.8,9240.0,1207.1,5135.0,3.4068,1.935,1.987,3.4479,123.73,141.31,127.45,124.734375,7121.38,9678.71,1268.45,5697.72
2011-06-27,98.97,137.71,119.33,115.21875,2.891,1.1,3.16,2.9305,6912.8,9160.0,1219.5,5156.0,3.4133,1.9553,1.9689,3.4331,123.5,141.56,126.9,124.40625,7107.9,9578.31,1280.1,5722.34
2011-06-28,98.83,137.75,118.99,114.140625,2.933,1.09,3.262,3.0308,6976.3,9220.0,1237.7,5207.5,3.4158,1.9491,1.9479,3.4065,123.36,141.6,126.56,123.328125,7170.43,9648.98,1296.67,5766.88
2011-06-29,98.1,137.49,118.33,113.65625,2.984,1.125,3.326,3.1118,7104.3,9360.0,1247.5,5303.5,3.3578,1.9196,1.9337,3.3451,120.7,141.34,125.9,122.84375,7294.14,9797.26,1307.41,5855.95
2011-06-30,97.55,137.19,117.91,113.140625,3.025,1.14,3.38,3.16,7173.3,9390.0,1258.7,5378.0,3.3204,1.9159,1.9143,3.2946,120.15,141.04,125.48,122.328125,7376.24,9816.09,1320.64,5945.71
2011-07-01,97.45,137.1,117.85,112.796875,3.034,1.14,3.386,3.1823,7216.8,9420.0,1278.0,5425.0,3.3011,1.9058,1.8946,3.2704,120.05,140.95,125.42,121.984375,7419.44,9868.07,1339.67,5989.76
2011-07-04,97.71,137.06,117.91,112.796875,3.02,1.162,3.363,3.1823,7244.8,9530.0,1278.0,5462.5,3.2907,1.8873,1.8946,3.2892,120.31,140.91,125.48,121.984375,7442.96,9965.09,1339.67,6017.54
2011-07-05,98.06,136.93,118.05,113.46875,3.008,1.172,3.322,3.121,7252.8,9530.0,1279.9,5463.5,3.2922,1.8859,1.9003,3.2857,120.66,140.78,125.62,122.65625,7439.44,9972.46,1337.88,6024.03
2011-07-06,98.88,136.75,118.95,113.796875,2.933,1.182,3.246,3.108,7232.3,9650.0,1279.0,5442.5,3.2959,1.8653,1.8985,3.2987,121.48,140.6,126.52,122.984375,7431.19,10082.48,1339.22,6002.92
2011-07-07,98.31,136.85,118.39,113.28125,2.967,1.178,3.298,3.1377,7279.8,9650.0,1294.9,5496.0,3.2833,1.8674,1.8794,3.2705,120.91,140.7,125.96,122.46875,7471.44,10071.14,1353.22,6054.55
2011-07-08,99.34,136.73,119.88,114.53125,2.829,1.178,3.193,3.0268,7208.8,9730.0,1285.0,5431.0,3.3137,1.8551,1.8925,3.3055,121.94,140.58,127.45,123.71875,7402.73,10137.73,1343.8,5990.58
2011-07-11,100.45,137.14,121.57,115.359375,2.672,1.145,3.088,2.9189,7036.8,9650.0,1261.8,5368.0,3.3928,1.8677,1.9277,3.3494,123.05,140.99,129.14,124.546875,7230.25,10069.53,1319.49,5929.16
2011-07-12,100.38,137.6,121.32,115.4375,2.711,1.11,3.091,2.877,6976.8,9490.0,1253.9,5315.0,3.4193,1.8947,1.9363,3.3837,122.98,141.45,128.89,124.625,7174.14,9925.92,1313.64,5868.96
2011-07-13,100.14,137.57,120.78,115.609375,2.748,1.113,3.12,2.8824,7070.8,9520.0,1255.4,5341.0,3.3752,1.8876,1.9318,3.3623,122.74,141.42,128.35,124.796875,7267.87,9963.14,1317.72,5906.43
2011-07-14,100.26,137.9,120.85,115.25,2.738,1.078,3.107,2.9534,7025.8,9500.0,1249.9,5291.5,3.4001,1.8928,1.9461,3.3965,122.86,141.75,128.42,124.4375,7214.74,9936.12,1308.87,5846.95
2011-07-15,100.55,137.77,121.42,115.671875,2.695,1.092,3.077,2.9058,7031.8,9540.0,1258.1,5291.0,3.3976,1.8855,1.9356,3.3984,123.15,141.62,128.99,124.859375,7220.12,9974.47,1316.14,5843.66
2011-07-18,100.99,137.77,121.87,115.734375,2.648,1.092,3.026,2.9276,6925.3,9540.0,1243.6,5199.0,3.4512,1.8855,1.9519,3.452,123.59,141.62,129.44,124.921875,7107.92,9974.47,1305.44,5752.81
2011-07-19,100.73,137.92,121.48,115.734375,2.678,1.074,3.046,2.8802,6989.8,9460.0,1264.4,5225.5,3.4105,1.9017,1.9205,3.4299,123.33,141.77,129.05,124.921875,7192.67,9889.72,1326.73,5789.99
2011-07-20,100.49,137.85,120.57,115.40625,2.767,1.085,3.074,2.9275,7018.3,9590.0,1264.5,5282.5,3.3439,1.8796,1.9159,3.396,123.09,141.7,128.14,124.59375,7221.36,10005.9,1325.84,5853.82
2011-07-21,99.49,137.67,119.44,114.8125,2.877,1.098,3.175,3.0136,7093.3,9580.0,1285.7,5344.0,3.3124,1.8787,1.8919,3.3695,122.09,141.52,127.01,124.0,7290.14,10010.39,1343.8,5899.89
2011-07-22,100.16,137.57,120.12,115.140625,2.828,1.104,3.107,2.9621,7118.3,9710.0,1284.2,5366.5,3.296,1.8562,1.8904,3.3495,122.76,141.42,127.69,124.328125,7326.39,10132.11,1345.02,5935.02
2011-07-25,100.77,137.7,120.69,114.9375,2.763,1.095,3.049,3.0006,7152.3,9620.0,1276.7,5365.5,3.2879,1.8713,1.9012,3.355,123.37,141.55,128.26,124.125,7344.54,10050.01,1337.43,5925.26
2011-07-26,100.42,137.7,120.77,115.34375,2.74,1.098,3.071,2.9529,7152.3,9680.0,1269.4,5366.0,3.2857,1.8625,1.9094,3.3525,123.02,141.55,128.34,124.53125,7349.45,10097.72,1331.94,5929.73
2011-07-27,101.31,137.84,121.8,115.046875,2.651,1.088,2.982,2.9803,7051.8,9610.0,1242.1,5300.5,3.3295,1.8727,1.9496,3.3969,123.91,141.69,129.37,124.234375,7252.68,10047.19,1304.89,5856.58
2011-07-28,101.47,137.99,121.86,115.3125,2.633,1.078,2.965,2.9454,6992.8,9470.0,1240.0,5309.0,3.3585,1.8982,1.9571,3.3873,124.07,141.84,129.43,124.5,7190.06,9901.35,1300.67,5873.21
2011-07-29,102.49,137.98,122.79,116.5,2.538,1.082,2.859,2.7961,6962.8,9400.0,1231.6,5260.0,3.3732,1.9114,1.9693,3.4211,125.09,141.83,130.36,125.6875,7158.77,9833.03,1292.28,5815.19
2011-08-01,103.0,137.93,123.6,116.953125,2.453,1.079,2.804,2.7437,6786.3,9540.0,1222.9,5237.0,3.4725,1.8845,1.9773,3.4453,125.6,141.78,131.17,126.140625,6953.98,9965.01,1286.94,5774.43
2011-08-02,103.46,138.17,124.25,117.765625,2.416,1.048,2.766,2.6114,6604.3,9400.0,1190.5,5170.5,3.5528,1.9075,2.0292,3.479,126.06,142.02,131.82,126.953125,6796.75,9844.59,1254.05,5718.39
2011-08-03,103.69,138.38,124.24,117.859375,2.403,1.018,2.74,2.6202,6426.8,9220.0,1197.7,5045.0,3.6364,1.9486,2.0264,3.6316,126.29,142.23,131.81,127.046875,6640.59,9637.14,1260.34,5584.51
2011-08-04,104.26,138.36,125.22,118.8125,2.3,1.023,2.682,2.4028,6198.8,9240.0,1141.9,4863.5,3.7644,1.9441,2.1291,3.7604,126.86,142.21,132.79,128.0,6414.76,9659.18,1200.07,5393.14
2011-08-05,103.98,138.48,124.79,117.859375,2.346,1.007,2.687,2.5585,6039.3,8850.0,1141.0,4705.5,3.8722,2.0192,2.1291,3.8652,126.58,142.33,132.36,127.046875,6236.16,9299.88,1199.38,5246.99
2011-08-08,104.54,138.52,125.51,119.390625,2.262,1.013,2.641,2.3179,5744.3,8690.0,1054.5,4550.5,4.0768,2.0642,2.2827,4.0009,127.14,142.37,133.08,128.578125,5923.27,9097.56,1119.46,5068.95
2011-08-09,104.03,138.28,124.84,120.640625,2.365,1.052,2.713,2.2488,5722.8,8570.0,1114.9,4640.0,4.0722,2.0995,2.1795,3.9266,126.63,142.13,132.41,129.828125,5917.08,8944.48,1172.53,5164.92
2011-08-10,106.21,138.34,126.53,120.875,2.192,1.043,2.482,2.1061,5391.3,8590.0,1066.7,4470.0,4.2925,2.0776,2.2833,4.064,128.81,142.19,134.1,130.0625,5613.42,9038.74,1120.76,5007.16
2011-08-11,106.15,138.27,125.73,120.03125,2.316,1.042,2.545,2.3399,5594.3,8550.0,1111.7,4626.0,4.1561,2.0907,2.1835,3.9414,128.75,142.12,133.3,129.21875,5797.66,8981.94,1172.64,5162.83
2011-08-12,105.67,138.27,125.39,120.6875,2.333,1.049,2.533,2.2548,5776.3,8530.0,1120.0,4776.0,4.0174,2.095,2.1721,3.825,128.27,142.12,132.96,129.875,5997.74,8963.72,1178.81,5320.03
2011-08-15,105.61,138.26,125.36,120.375,2.325,1.045,2.535,2.3053,5808.3,8630.0,1141.6,4808.0,4.0011,2.0667,2.1265,3.8031,128.21,142.11,132.93,129.5625,6022.24,9086.41,1204.49,5350.58
2011-08-16,105.46,138.34,125.54,120.890625,2.324,1.043,2.559,2.2196,5780.8,8640.0,1135.5,4824.5,4.0193,2.0619,2.1527,3.7981,128.06,142.19,133.11,130.078125,5994.9,9107.43,1192.76,5357.63
2011-08-17,106.44,138.44,126.35,121.171875,2.203,1.026,2.432,2.1652,5737.8,8610.0,1133.1,4805.5,4.0504,2.0733,2.1533,3.8248,129.04,142.29,133.92,130.359375,5948.94,9057.26,1193.89,5331.6
2011-08-18,107.8,138.76,128.18,121.59375,2.087,0.997,2.313,2.0624,5378.3,8510.0,1086.7,4556.0,4.3006,2.0996,2.2549,4.0046,130.4,142.61,135.75,130.78125,5602.8,8943.76,1140.65,5092.23
2011-08-19,106.95,138.92,127.74,121.609375,2.105,0.99,2.387,2.0623,5280.8,8280.0,1067.2,4511.5,4.397,2.1537,2.2893,4.0455,129.55,142.77,135.31,130.796875,5480.0,8719.24,1123.53,5040.76
2011-08-22,106.76,138.92,127.61,121.40625,2.102,0.987,2.385,2.1058,5257.3,8190.0,1066.5,4568.0,4.402,2.1765,2.2887,4.0022,129.36,142.77,135.18,130.59375,5473.78,8628.13,1123.82,5095.3
2011-08-23,106.85,138.7,127.71,121.140625,2.128,1.014,2.394,2.153,5305.8,8310.0,1101.8,4599.5,4.3553,2.1503,2.2131,3.9755,129.45,142.55,135.28,130.328125,5532.38,8733.01,1162.35,5129.42
2011-08-24,106.02,138.8,126.97,120.390625,2.208,1.017,2.476,2.2994,5454.3,8230.0,1115.2,4672.5,4.2413,2.1736,2.1866,3.9194,128.62,142.65,134.54,129.578125,5681.08,8639.61,1177.6,5205.85
2011-08-25,106.37,138.56,127.27,120.796875,2.186,1.042,2.461,2.2286,5370.3,8350.0,1100.7,4606.0,4.315,2.1407,2.2214,3.9765,128.97,142.41,134.84,129.984375,5584.14,8772.36,1159.27,5131.1
2011-08-26,105.93,138.46,127.64,121.09375,2.157,1.043,2.499,2.1899,5314.3,8360.0,1119.2,4598.0,4.3513,2.1345,2.1892,3.9775,128.53,142.31,135.21,130.28125,5537.48,8797.78,1176.8,5129.92
2011-08-29,105.93,138.71,126.82,120.53125,2.227,1.02,2.483,2.2561,5458.3,8440.0,1151.3,4598.0,4.2496,2.1087,2.1309,3.9775,128.53,142.56,134.39,129.71875,5670.07,8851.35,1210.08,5129.92
2011-08-30,106.2,138.63,127.71,121.203125,2.153,1.024,2.503,2.1767,5427.8,8520.0,1148.0,4731.5,4.2693,2.0845,2.1291,3.8727,128.8,142.48,135.28,130.390625,5643.92,8953.9,1212.92,5268.66
2011-08-31,105.16,138.56,126.99,120.84375,2.219,1.034,2.603,2.2234,5574.3,8530.0,1160.9,4861.5,4.1653,2.0842,2.1202,3.7828,127.76,142.41,134.56,130.03125,5784.85,8955.2,1218.89,5394.53
2011-09-01,105.83,138.28,127.73,121.421875,2.145,1.052,2.54,2.1302,5505.8,8630.0,1144.5,4869.0,4.2047,2.0599,2.1462,3.7659,128.43,142.13,135.3,130.609375,5730.63,9060.8,1204.42,5418.65
